,id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,budget,production_companies,revenue,runtime,tagline
810,983282,The Artifice Girl,2023-04-27,"['Science Fiction', 'Thriller', 'Drama', 'Mystery']",English,6.6,71,56.069,"A team of special agents discovers a revolutionary new computer program to bait and trap online predators. After teaming up with the program's troubled developer, they soon find that the AI is rapidly advancing beyond its original purpose.",0,"['Paper Street Pictures', 'Last Resort Ideas', 'Blood Oath']",0,93,She's not real. She's more than that.
811,1857,The Transformers: The Movie,1986-08-08,"['Animation', 'Science Fiction', 'Action', 'Adventure', 'Family']",English,7.2,426,56.008,"The Autobots must stop a colossal planet-consuming robot who goes after the Autobot Matrix of Leadership. At the same time, they must defend themselves against an all-out attack from the Decepticons.",6000000,"['Hasbro', 'Marvel Productions', 'Sunbow Productions', 'De Laurentiis Entertainment Group', 'Toei Animation']",5849647,84,Beyond good. Beyond evil. Beyond your wildest imagination.
812,899579,There's Something Wrong with the Children,2023-01-17,"['Horror', 'Mystery', 'Thriller']",English,6.0,109,55.992,"Margaret and Ben take a weekend trip with longtime friends Ellie and Thomas and their two young children. Eventually, Ben begins to suspect something supernatural is occurring when the kids behave strangely after disappearing into the woods overnight.",0,"['Epix', 'Blumhouse Television']",0,92,
813,1120558,Bendita Suegra,2023-05-10,['Comedy'],Spanish,8.2,29,55.99,"Andrea, a successful veterinarian who loves her job and is in a relationship with Lucio, an up-and-coming lawyer who grew up in the country. Lucio has some news for Andrea: his mother is turning 60 and is throwing a big party to celebrate. Andrea visits the town where Lucio was raised for the first time and would like to become very close to his family, especially her new Mother-in-law Blanca, who is an overprotective mother, ultra-conservative and always thinks she’s right about everything. Andrea tries to fit in by tolerating all her quirks and harsh treatment during the torturous weekend.",0,"['BH5', 'Tiki Pictures']",0,0,
814,370663,Below Her Mouth,2017-02-10,"['Drama', 'Romance']",English,6.8,1044,55.945,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,0,['Serendipity Point Films'],33673,92,Where desire lives
815,329865,Arrival,2016-11-10,"['Drama', 'Science Fiction', 'Mystery']",English,7.6,16231,55.897,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",47000000,"['FilmNation Entertainment', 'Lava Bear Films', 'Reliance Entertainment', 'Xenolinguistics', '21 Laps Entertainment', 'Paramount', 'Stage 6 Films']",203388186,116,Why are they here?
816,6479,I Am Legend,2007-12-12,"['Drama', 'Science Fiction', 'Thriller']",English,7.2,14405,55.887,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",150000000,"['Village Roadshow Pictures', 'Weed Road Pictures', 'Original Film', 'Warner Bros. Pictures', 'Heyday Films', 'Overbrook Entertainment']",585410052,101,The last man on Earth is not alone
817,12155,Alice in Wonderland,2010-03-03,"['Family', 'Fantasy', 'Adventure']",English,6.6,12928,55.864,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",200000000,"['Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Tim Burton Productions', 'The Zanuck Company']",1025467110,108,You're invited to a very important date.
818,958196,Inside,2023-03-09,"['Drama', 'Thriller']",English,5.8,134,55.854,"An art thief becomes trapped in a New York penthouse after his heist goes awry. Imprisoned with nothing but priceless works of art, he must use all his cunning and invention to survive.",0,"['A Private View', 'Bord Cadre Films', 'Heretic', 'Schiwago Film', 'Sovereign Films', 'Focus Features', 'Bankside Films']",170000,105,A solitary exhibition.
819,807,Se7en,1995-09-22,"['Crime', 'Mystery', 'Thriller']",English,8.4,18886,55.835,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",33000000,"['New Line Cinema', 'Juno Pix', 'Cecchi Gori Pictures']",327311859,127,Seven deadly sins. Seven ways to die.
820,333339,Ready Player One,2018-03-28,"['Science Fiction', 'Adventure', 'Action']",English,7.6,14121,55.695,"When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.",175000000,"['Amblin Entertainment', 'De Line Pictures', 'Warner Bros. Pictures', 'Farah Films & Management', 'Village Roadshow Pictures', 'Access Entertainment']",607274134,140,A better reality awaits.
821,481871,Mother's Job,2017-07-27,"['Romance', 'Drama']",Korean,3.8,8,55.692,"A young man falls in love with his friend's mother.  Hyun-woo, who returned to the military, starts a part-time job at a bar in a difficult situation, where he meets Yoo-sun, a woman who captures the hearts of customers with her skillful ways. Then one day, Hyun-woo, who was alone with her, finds himself in a shock with his friends Min-seok and Yoo-sun. When Hyun-woo confesses the truth after a hard time, Yoo-sun asks her to keep her relationship secret. Hyun-woo, who failed to reject Min-seok's proposal to live in his own home, begins a breathtaking cohabitation with Yoo-sun.",0,[],0,79,"""I want to have a sister.” “I am weak, so don't tempt me.”"
822,14161,2012,2009-10-10,"['Action', 'Adventure', 'Science Fiction']",English,5.8,11123,55.556,"Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",200000000,"['Columbia Pictures', 'Centropolis Entertainment', 'Farewell Productions', 'The Mark Gordon Company']",791217826,158,We Were Warned.
823,35,The Simpsons Movie,2007-07-25,"['Animation', 'Comedy', 'Family']",English,7.0,7275,55.547,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",75000000,"['Gracie Films', 'Film Roman', '20th Century Fox Animation', 'The Curiosity Company', '20th Century Fox']",527068851,87,See our family. And feel better about yours.
824,1063242,Disconnect: The Wedding Planner,2023-01-13,"['Romance', 'Comedy']",French,6.9,7,55.503,"After falling victim to a scam, a desperate man races the clock as he attempts to plan a luxurious destination wedding for an important investor.",0,[],0,107,
825,950,Ice Age: The Meltdown,2006-03-29,"['Animation', 'Family', 'Comedy', 'Adventure']",English,6.7,8912,55.501,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",80000000,"['20th Century Fox Animation', 'Blue Sky Studios', '20th Century Fox']",660998756,91,Kiss Your Nuts Goodbye
826,763285,Ambulance,2022-03-16,"['Thriller', 'Action']",English,6.8,1595,55.476,"Decorated veteran Will Sharp, desperate for money to cover his wife's medical bills, asks for help from his adoptive brother Danny. A charismatic career criminal, Danny instead offers him a score: the biggest bank heist in Los Angeles history: $32 million.",40000000,"['Universal Pictures', 'Bay Films', 'Endeavor Content', 'New Republic Pictures', 'Project X Entertainment']",51783040,136,It was supposed to be a simple heist.
827,568620,Snake Eyes: G.I. Joe Origins,2021-07-23,"['Action', 'Adventure']",English,6.6,1339,55.434,"After saving the life of their heir apparent, tenacious loner Snake Eyes is welcomed into an ancient Japanese clan called the Arashikage where he is taught the ways of the ninja warrior. But, when secrets from his past are revealed, Snake Eyes' honor and allegiance will be tested – even if that means losing the trust of those closest to him.",88000000,"['Paramount', 'Metro-Goldwyn-Mayer', 'di Bonaventura Pictures', 'Entertainment One', 'Skydance', 'Hasbro']",36964325,121,Every warrior has a beginning.
828,892527,King,2022-02-16,"['Adventure', 'Comedy', 'Family']",French,6.6,149,55.414,"King, a trafficked lion cub, escapes from the airport and takes refuge with Inès and Alex, who then have the crazy idea of getting him back to Africa. Anything can happen when Max their kooky grandfather, decides to join the adventure.",0,"['Full House', 'Maneki Films', 'Borsalino Productions', 'Pathé', 'Bellini Films', 'France 2 Cinéma', 'Auvergne-Rhône-Alpes Cinéma']",2551835,105,
829,75258,Secret of the Wings,2012-08-17,"['Animation', 'Family', 'Fantasy', 'Adventure']",English,7.2,1079,55.358,Tinkerbell wanders into the forbidden Winter woods and meets Periwinkle. Together they learn the secret of their wings and try to unite the warm fairies and the winter fairies to help Pixie Hollow.,0,"['DisneyToon Studios', 'Prana Animation Studios']",0,92,Two Worlds. One Magical Secret.
830,9732,The Lion King II: Simba's Pride,1998-10-24,"['Family', 'Adventure', 'Animation', 'Action']",English,6.9,4046,55.299,"The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?",0,"['Disney Television Animation', 'DisneyToon Studios', 'Walt Disney Pictures']",0,81,The Circle of Life Continues...
831,351286,Jurassic World: Fallen Kingdom,2018-06-22,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",English,6.5,10202,55.18,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",170000000,"['Amblin Entertainment', 'Universal Pictures']",1310466296,129,The park is gone.
832,876797,The Last 10 Years,2022-03-04,"['Drama', 'Romance']",Japanese,7.0,34,55.159,"The 20-year-old heroine learns that she only has 10 years to live due to an incurable disease of 1 in tens of thousands. She decided not to fall in love and not to be obsessed with living. But then, she met the hero at a local alumni association.",0,['Warner Bros. Japan'],22456368,124,
833,119450,Dawn of the Planet of the Apes,2014-06-26,"['Science Fiction', 'Action', 'Drama', 'Thriller']",English,7.3,10136,55.096,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",170000000,"['TSG Entertainment', 'Chernin Entertainment', 'Ingenious Media']",710644566,130,One last chance for peace.
834,637693,Spirit Untamed,2021-05-20,"['Animation', 'Adventure', 'Family', 'Western']",English,7.3,453,55.071,Lucky Prescott's life is changed forever when she moves from her home in the city to a small frontier town and befriends a wild mustang named Spirit.,30000000,"['Universal Pictures', 'DreamWorks Animation']",17635215,88,Adventure awaits.
835,800937,Senior Year,2022-05-11,['Comedy'],English,5.9,658,55.069,A thirty-seven-year-old woman wakes up from a twenty-year coma and returns to the high school where she was once a popular cheerleader to finish her senior year and become prom queen.,0,"['Paramount Players', 'Broken Road Productions']",0,112,High school has changed. But she hasn’t.
836,240,The Godfather Part II,1974-12-20,"['Drama', 'Crime']",English,8.6,10913,54.99,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",13000000,"['Paramount', 'The Coppola Company']",102600000,202,"I don't feel I have to wipe everybody out, Tom. Just my enemies."
837,27098,All Things Fair,1995-03-08,"['Drama', 'Romance', 'War']",Swedish,6.5,103,54.953,"Stig is a 15-year-old pupil of 37-year-old teacher Viola. He is attracted by her beauty and maturity while she is drawn to him by his youth and innocence, a godsent relief from her drunk and miserable husband.",0,"['Per Holst Filmproduktion', 'Det Danske Filminstitut', 'Nordisk Film & TV Fond', 'Svenska Filminstitutet', 'Egmont Film', 'TV 2', 'SVT Drama']",0,125,He was a student. She was his teacher. Their love was forbidden.
838,764,The Evil Dead,1981-09-10,['Horror'],English,7.3,3444,54.932,Five vacationing college students unwittingly resurrect demonic spirits through the Book of the Dead. Now there is no escape. The guilty must be punished.,350000,['Renaissance Pictures'],29612367,85,The Ultimate Experience In Grueling Terror
839,82023,Hotel Desire,2011-12-07,"['Drama', 'Romance']",German,6.1,91,54.86,"Antonia is a single mother who works as a hotel maid in Berlin. A normal hot summer day takes a dramatic turn when she crosses paths with a particular guest of the hotel, famous blind portrait painter Julius Pass.",230758,"['Von Fiessbach Film', 'teamWorx']",0,38,
840,406990,What Happened to Monday,2017-08-18,"['Science Fiction', 'Thriller', 'Drama', 'Mystery', 'Action']",English,7.2,5577,54.821,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",20000000,"['Nexus Factory', 'Vendôme Pictures', 'Raffaella Productions', 'SND', 'Title Media', 'uMedia', 'uFund']",27975429,123,Seven sisters. One identity.
841,971530,A Deadly Mistake,2023-01-23,"['TV Movie', 'Thriller']",English,6.1,14,54.8,"After a car accident leaves her boyfriend in a coma, April’s panic attacks return and make her life a living hell. However, once she accepts the kindness of a stranger trying to help her, she realizes that he might not be the stranger she thought he is.",0,"['Reel One Entertainment', 'Storyteller Studios']",0,85,
842,57214,Project X,2012-03-01,['Comedy'],English,6.8,5673,54.736,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",12000000,"['Silver Pictures', 'Green Hat Films']",102731865,88,Witness it
843,333167,Empire of Lust,2015-03-05,"['Romance', 'Drama', 'History']",Korean,7.0,34,54.722,"Set in 1398. Kim Min-Jae is the supreme commander of the Joseon Dynasty. He falls in love for the first time and for that woman he takes risks. Yi Bang-Won is the King's son. He helped his father setup the Joseon Dynasty era, but he was not picked as the Crown Prince. He still holds ambitions of becoming the King one day. Jin is Kim Min-Jae’s son and the King's son-in-law. Due to his position as the King's son-in-law, he is unable to take part in politics and only seeks out pleasure.",0,"['Fineworks', 'CJ Entertainment']",0,113,A bloody history behind the throne.
844,534179,Mother's Friend,2017-05-01,['Romance'],Korean,5.6,5,54.712,"Hyeri and Ji-yeon are friends in the same neighborhood. They have a son to go to the army after some time. One day, Min-gu, who was playing at Jun-suk's house, sees Jun-suk's mother Hyeri in the shower and gets excited and hits her. Hyeri, who initially resisted, gave up resistance to Mingu's power, and after that day, the two develop into sex every time they have time. After a few days, Ji-yeon, who accidentally witnessed her son Min-gu and Hye-ri having sex, begins to seduce Hye-ri's son Jun-seok.",0,[],0,84,
845,495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020-02-05,"['Action', 'Crime']",English,7.0,9453,54.609,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",75000000,"['Warner Bros. Pictures', 'DC Films', 'LuckyChap Entertainment', 'Clubhouse Pictures', 'Kroll & Co Entertainment']",205372791,109,Mind Over Mayhem
846,589761,Chernobyl: Abyss,2021-04-15,"['Drama', 'History', 'Adventure', 'Action', 'Fantasy', 'Mystery']",Russian,6.2,432,54.587,The aftermath of a shocking explosion at the Chernobyl nuclear power station made hundreds of people sacrifice their lives to clean up the site of the catastrophe and to successfully prevent an even bigger disaster that could have turned a large part of the European continent into an uninhabitable exclusion zone. This is their story.,9100000,"['Non-Stop Productions', 'DK Entertainment', 'Central Partnership', 'KIT Film Studio']",6459306,136,
847,1101799,Queens on the Run,2023-04-14,"['Comedy', 'Action']",Spanish,6.8,94,54.554,"When four women finally take the road trip they planned in high school, they have no idea of the things they'll bump into sometimes literally.",0,"['Perro Azul', 'Selva Pictures']",0,96,
848,346364,It,2017-09-06,"['Horror', 'Fantasy']",English,7.2,17663,54.378,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise.",35000000,"['New Line Cinema', 'Vertigo Entertainment', 'Lin Pictures', 'KatzSmith Productions']",701842551,135,Your fears are unleashed
849,126963,Dragon Ball Z: Battle of Gods,2013-03-30,"['Animation', 'Action', 'Science Fiction']",Japanese,6.8,1360,54.326,"The events of Battle of Gods take place some years after the battle with Majin Buu, which determined the fate of the entire universe. After awakening from a long slumber, Beerus, the God of Destruction is visited by Whis, his attendant and learns that the galactic overlord Frieza has been defeated by a Super Saiyan from the North Quadrant of the universe named Goku, who is also a former student of the North Kai. Ecstatic over the new challenge, Goku ignores King Kai's advice and battles Beerus, but he is easily overwhelmed and defeated. Beerus leaves, but his eerie remark of ""Is there nobody on Earth more worthy to destroy?"" lingers on. Now it is up to the heroes to stop the God of Destruction before all is lost.",0,"['Bandai Namco Games', 'Toei Animation', 'Fuji Television Network', 'Shueisha', 'Fox International Productions', 'Toei Company', 'Bandai Visual', '20th Century Fox', '20th Century Fox Animation']",50461371,85,
850,482321,Ron's Gone Wrong,2021-10-14,"['Animation', 'Science Fiction', 'Family', 'Comedy']",English,8.0,1591,54.324,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do.",0,"['Locksmith Animation', 'DNEG']",60692022,107,Best Friend Forever* (*battery life may vary)
851,989473,Invitation to a Murder,2023-05-05,"['Mystery', 'Thriller']",English,5.7,31,54.299,"1934. South of England. For no apparent reason and like five other unrelated people, Miranda, a 28-year-old florist, is invited for the weekend in the mansion of billionaire Lewis Findley",0,"['ACE entertainment', 'Ari Entertainment', 'Grindstone Entertainment Group']",0,93,Everyone is a suspect.
852,47971,xXx: Return of Xander Cage,2017-01-13,"['Action', 'Adventure', 'Crime']",English,6.1,8436,54.288,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",85000000,"['Rox Productions', 'Revolution Studios', 'Maple Cage Productions', 'Huahua Media', 'Roth-Kirschenbaum Films', 'Shanghai Film Group', 'One Race', 'Paramount']",346147658,107,"There are no more patriots, just rebels and tyrants."
853,4233,Scream 2,1997-12-12,"['Horror', 'Mystery']",English,6.5,3526,54.27,"Away at college, Sidney thought she'd finally put the shocking murders that shattered her life behind her... until a copycat killer begins acting out a real-life sequel.",24000000,"['Konrad Pictures', 'Dimension Films', 'Craven-Maddalena Films']",172363301,120,Someone has taken their love of sequels one step too far.
854,263115,Logan,2017-02-28,"['Action', 'Drama', 'Science Fiction']",English,7.8,17810,54.256,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",97000000,"['Hutch Parker Entertainment', ""The Donners' Company"", 'Genre Films', '20th Century Fox']",619021436,137,His time has come.
855,353081,Mission: Impossible - Fallout,2018-07-13,"['Action', 'Adventure']",English,7.4,7206,54.248,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",178000000,"['Paramount', 'Bad Robot', 'Skydance', 'TC Productions']",791657398,147,Some missions are not a choice.
856,11544,Lilo & Stitch,2002-06-21,"['Animation', 'Family']",English,7.5,5514,54.202,"As Stitch, a runaway genetic experiment from a faraway planet, wreaks havoc on the Hawaiian Islands, he becomes the mischievous adopted alien ""puppy"" of an independent little girl named Lilo and learns about loyalty, friendship, and ʻohana, the Hawaiian tradition of family.",80000000,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",273144151,85,There's one in every family.
857,102899,Ant-Man,2015-07-14,"['Science Fiction', 'Action', 'Adventure']",English,7.1,18413,54.138,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",130000000,['Marvel Studios'],519311965,117,Heroes don't get any bigger.
858,929562,In the Forest,2022-01-28,"['Horror', 'Thriller']",English,6.0,31,54.109,"Helen and her daughter Emily reluctantly accompany Helen’s father Stan on a family camping trip, driving deep into the forest for a real outdoors experience, only to have angry landowner Howard arrive and force them to leave. When their RV gets stuck, Helen decides to seek help but discovers a disturbing secret on the man’s property. She must then fight to protect her family and make it out of the forest alive before being hunted down.",0,['Vertical Entertainment'],0,83,
859,44918,Titanic II,2010-08-07,"['Action', 'Adventure', 'Thriller']",English,4.9,342,54.106,"On the 100th anniversary of the original voyage, a modern luxury liner christened ""Titanic 2,"" follows the path of its namesake. But when a tsunami hurls an ice berg into the new ship's path, the passengers and crew must fight to avoid a similar fate.",0,['The Asylum'],0,90,"100 years later, lightning strikes twice."
860,8363,Superbad,2007-03-20,['Comedy'],English,7.2,6424,53.993,Two co-dependent high school seniors are forced to deal with separation anxiety after their plan to stage a booze-soaked party goes awry.,20000000,"['Columbia Pictures', 'Apatow Productions']",170812526,113,Come and get some!
861,86328,Terrifier,2011-08-09,['Horror'],English,6.5,94,53.989,"After witnessing a brutal murder on Halloween night, a young woman becomes the next target of a maniacal entity.",0,[],0,20,
862,420817,Aladdin,2019-05-22,"['Adventure', 'Fantasy', 'Romance', 'Family']",English,7.1,9256,53.963,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,183000000,"['Walt Disney Pictures', 'Rideback']",1054304000,127,Choose Wisely.
863,198184,Chappie,2015-03-04,"['Crime', 'Action', 'Science Fiction']",English,6.8,7305,53.945,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",49000000,"['Columbia Pictures', 'MRC', 'LStar Capital', 'Simon Kinberg Productions', 'Genre Films', 'Alpha Core', 'Ollin Studio', 'Sony Pictures']",104399548,120,I am consciousness. I am alive. I am Chappie.
864,286687,Love Lesson,2013-12-05,"['Romance', 'Drama', 'Comedy']",Korean,6.1,22,53.931,"Korea's most popular song writer Hee-soo (Kim Seon-yeong) runs into a nineteen-year-old boy in the elevator. Hee-soo is inspired by a new song watching him shake at her figure. She starts to tell him about women under the excuse that she's teaching him music. They fall for each other but things get complicated when her life teacher, Joon-ho who taught her about life and music comes back...",0,['Shakabuku Films'],0,80,Every song needs inspiration
865,968868,Pretty Guardian Sailor Moon Cosmos The Movie Part 1,2023-06-09,['Animation'],Japanese,0.0,0,53.899,,0,"['Toei Animation', 'Studio Deen', 'Toei Company', 'Kodansha', 'Bandai Visual', 'King Records']",0,0,
866,755566,Day Shift,2022-08-12,"['Action', 'Fantasy', 'Horror', 'Comedy']",English,6.9,1596,53.893,An LA vampire hunter has a week to come up with the cash to pay for his kid's tuition and braces. Trying to make a living these days just might kill him.,0,"['87Eleven', 'Impossible Dream Entertainment']",0,113,Some jobs really go for the throat.
867,243352,Where Hope Grows,2014-04-06,['Drama'],English,6.9,62,53.853,"Calvin Campbell is a former professional baseball player sent to an early retirement due to his panic attacks at the plate. Even though he had all the talent for the big leagues, he struggles with the curveballs life has thrown him. Today, he mindlessly sleepwalks through his days and the challenge of raising his teenager daughter. His life is in a slow downward spiral when it is suddenly awakened and invigorated by the most unlikely person – Produce, a young-man with Down syndrome who works at the local grocery store.",0,['Godspeed Pictures'],1156000,95,An unexpected journey. An unexpected friendship.
868,1010821,Groot Takes a Bath,2022-08-10,"['Animation', 'Family', 'Comedy', 'Science Fiction']",English,7.1,285,53.762,"Everybody needs some alone time to relax and wash up, but things go quite differently when you’re a Flora Colossi toddler.",0,['Marvel Studios'],0,6,
869,37024,Ranma ½: The Movie — The Battle of Nekonron: The Fight to Break the Rules!,1991-11-02,"['Animation', 'Comedy', 'Action', 'Romance']",Japanese,7.2,67,53.705,"When Prince Kirin of the 7 Lucky Gods shows up at the Tendo dojo looking for his bride-to-be, guess who's accidentally holding the scroll that signifies his future mate? Why, Akane, of course, and the rest of the Ranma crew is forced to take a boat to China in order to save her from the horrors of marriage and a diet of pickled vegetables.",0,"['Studio Deen', 'VIZ Media', 'Kitty Films']",0,74,
870,105,Back to the Future,1985-07-03,"['Adventure', 'Comedy', 'Science Fiction']",English,8.3,18022,53.622,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",19000000,"['Universal Pictures', 'Amblin Entertainment']",381109762,116,He's the only kid ever to get into trouble before he was born.
871,41446,Scream 4,2011-04-11,"['Horror', 'Mystery']",English,6.4,3164,53.567,"Sidney returns home to Woodsboro on the last stop of her book tour, which brings about the return of Ghost Face and puts her family, friends, and the whole town in danger.",40000000,"['Dimension Films', 'The Weinstein Company', 'Outerbanks Entertainment']",97231420,111,New decade. New rules.
872,335797,Sing,2016-11-23,"['Animation', 'Comedy', 'Family', 'Music']",English,7.1,7321,53.534,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,75000000,"['Illumination', 'Universal Pictures', 'Fuji Television Network', 'dentsu']",634151679,108,Auditions begin 2016.
873,1049233,Lesson Plan,2022-11-23,"['Action', 'Crime']",Polish,6.3,134,53.494,"After a teacher dies, his best friend — a former cop — takes a job at the school where he worked to confront the gang he thinks was responsible.",0,[],0,101,
874,353440,Killing Hasselhoff,2017-08-29,['Comedy'],English,4.7,93,53.439,"A man in a high stakes celebrity death pool quickly loses everything - his business, his bank account, his home, his fiancé. He snaps, then realizes the only way to get his life back on track. He'll have to murder his own celebrity. He'll have to kill Hasselhoff.",0,"['Lotus Pictures', 'WWE Studios', 'Hyde Park Films']",0,80,Don't Hassle The Hoff.
875,359724,Ford v Ferrari,2019-11-13,"['Drama', 'Action', 'History']",English,8.0,6688,53.406,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.",97600000,"['20th Century Fox', 'TSG Entertainment', 'Chernin Entertainment', 'Turnpike Films']",225508210,153,They took the American dream for a ride
876,39145,Dragon Ball: Sleeping Princess in Devil's Castle,1987-07-18,"['Action', 'Animation']",Japanese,6.5,216,53.381,"Goku and Kuririn are given an assignment by Kame-Sen'nin: ""Retrieve the sleeping princess from Lucifer and I will take you as my students."" But the mission proves to be more perilous than originally thought.",0,['Toei Animation'],0,45,
877,373571,Godzilla: King of the Monsters,2019-05-29,"['Science Fiction', 'Action']",English,6.7,5363,53.37,"Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species, thought to be mere myths, rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.",170000000,"['Legendary Pictures', 'Huahua Media', 'TOHO']",386600138,132,Long live the king.
878,72559,G.I. Joe: Retaliation,2013-03-27,"['Science Fiction', 'Adventure', 'Action', 'Thriller']",English,5.6,5117,53.329,"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.",130000000,"['Paramount', 'Hasbro', 'di Bonaventura Pictures', 'Saints LA', 'Metro-Goldwyn-Mayer', 'Skydance']",371876278,110,
879,1006851,Office Invasion,2022-08-10,"['Science Fiction', 'Comedy']",English,5.8,96,53.252,Three friends come together to defend their valuable mining company from…aliens?! What could possibly go wrong?,0,[],0,112,
